2140386,2205457,2101301,2069890,3189460,2089589,2589140,2049851,2077796,2078253,
2334444,2408225,3281672,2659114,3566235,3211703,2153645,2111386,2401848,2417789,
3646991,2563264,2966698,2564507,2404172,2250924,2183910,2888116,3176671,2438921,
2224751,2256167,3076474,2389192,2347298,2467807,3320042,2778115,2482757,2771465,
2396951,2316830,2518249,3094840,3540114,2764307,2216711,2235415,2278240,2169781,
2163971,2197869,2188986,2872545,2879436,2400789,3090371,2762077,2945475,3178913,
2495430,3131864,2750865,3469647,2944815,3431504,3115338,2292231,3010617,3050681,
3837985,2533197,2600602,3549860,2545160,3052248,2689621,2867429,3960412,2773448,
3013496,2413991,2341475,2464828,2705646,2538664,3025050,2754359,2303504,2194760,
2886323,3084205,3033511,2847582,2586741,2921807,2502838,2827129,3915907,3173733,
3020251,3037960,2556969,2507539,2560411,3061968,3524127,3751235,3167158,3379998,
2742438,2394312,2744754,3115610,2753004,2617369,2530953,2827729,2691999,2740143,
2898612,2621616,2550066,2572515,3059911,2618176,2607597,2971739,3859882,2528366,
2330988,2546077,3454256,2443877,2508173,2640757,2730897,3168462,2693371,2496697,
2738154,2843866,3319444,3329622,3802541,3127493,2774240,3203358,2902198,3052490,
3443883,2769460,3072770,3303693,3001524,4097882,2985827,4562511,3517878,3314829,
3935023,4242275,2458538,2503485,3560901,3284009,3271355,2900265,3211276,2667851,
2664898,3785647,3297417,2759947,3203441,3289320,3955866,3324996,4833452,3453051,
2623476,3174358,2799707,2566260,2949776,3254784,2659627,2597720,3223573,4073030,
3727321,3891333,4406721,3025144,3085819,2960032,3499874,2845342,2984218,2744285,
2471253,2793367,2838478,2943340,3625987,3095842,2646273,3062573,3549945,2749720,
2598410,2802086,3995188,3172076,4144180,3566271,3953048,3306421,3123980,3696375,
2982677,3988128,3560036,2921912,3561512,4259677,2793958,3162063,3520474,2845007,
3030524,3224638,3985001,3347271,3800486,3697095,3876822,3489152,3667339,3435239,
2602945,3075707,3301873,3510485,2837353,4432638,4558993,3289164,3121407,3048213,
3561638,3046973,3516601,2903777,4194317,3256710,3935629,3539202,4578527,3869782,
4597664,4212277,2992637,3603068,4556965,4495554,4390099,3383169,2907631,3049370,
3891419,2902657,2883002,3144132,4626397,3713202,2841020,3862489,3203300,3100164,
2595748,3369337,2969242,3825752,4164143,4005536,4651326,3558860,3590362,3610674,
4786802,3550795,3105898,2921256,3367827,3762236,4375148,3403785,3756674,2922008,
2914395,2932855,3677263,3839702,3954183,4543657,4491142,3897415,3457674,4418780,
3078086,3307624,3684143,3048273,3194320,4507380,3157036,3238039,3191609,3675441,
3000077,2939529,3462979,3804681,3120943,3340132,3114733,3225862,2999655,3693476,
4143018,3698659,3593827,3013598,3410575,3856881,3726661,4044880,3785337,3693101,
3814988,4151569,3861889,3131024,4135153,4043466,3677520,3569802,4257466,3746135,
4095461,4344478,4651451,3486793,3723297,4870212,4367881,2994274,3487918,3453044,
3807980,4224022,4284864,3696908,3484628,4770721,3685885,3341112,3476709,3526158,
3965233,3472250,3869962,4800873,3928278,3464194,3757629,4211200,3485869,4554222,
4181649,4979604,4929852,3554758,4480388,3636469,3549724,3700627,3198982,3479667,
5057574,4021185,3802690,4050625,4780649,3464976,3353539,3453561,4569720,3914907,
6411141,4040662,3017098,3473962,3526341,3803273,3846040,4436610,2992269,2946468,
2992756,3210224,4033015,3383731,4471434,4366004,3841995,3901734,3997062,4117509,
5527561,3836096,4163862,3568054,3816825,3500598,3823961,3780415,3299615,4191548,
4104707,3817041,3465265,4190680,3395763,3542231,4878475,4025695,4859184,3633393,
3210681,3737241,4186524,4505613,4307878,4491339,4600081,5492238,4331539,2980722,
3188512,3631272,3339651,4068248,4184498,5411323,4016274,4535335,4213725,3715889,
3647482,3931718,3356968,3225816,3614556,3441750,3769072,3059571,3298043,3965194,
3021519,3130882,3812935,3911307,3240257,3463165,4424648,3724866,4289106,4511830,
3106874,3151273,3806828,3119995,3403026,4349981,5112712,3880985,5195888,4343695,
3804485,4061671,4760698,4031504,4335978,4150606,5203369,4103982,4345142,3180718,
3234549,3370470,4336782,3829624,4702142,5301552,4044196,5214114,4674322,3785134,
4095401,3520259,3496617,4799675,3929080,3824902,4745678,4682179,3516984,4754197,
3753403,3467353,4119671,4029332,4116843,4011393,4636732,4526089,4489588,3937646,
4780943,4274816,3514093,3514672,3701971,3997472,5205371,3855423,5338159,4085841,
5690799,5491251,4759276,6311423,3361207,3757837,4999027,3790871,4567716,4399707,
4966932,4604344,4090503,3322311,4264622,5432206,5034498,6580508,4197049,4281092,
4216408,5557354,5545835,3852142,4216016,3630548,3636024,4377473,3801789,5257034,
3919257,3891309,4016110,4751574,3818404,6023884,4769466,4836804,5557977,4714048,
5171736,4333550,4407064,4805941,3903087,3885058,4685126,3438753,4376054,6774004,
4242482,5387698,5182297,4448791,4198755,4751658,3751410,4045073,3775695,4071312,
4405750,4284781,3952572,4163125,4481001,5306756,3592291,4849937,4052758,4749458,
5163261,4807282,6013362,4709762,4914373,5932832,5180565,4037607,4532282,5270503,
4866958,4470777,4015670,4547457,3736099,3594267,5641522,4764573,3963939,4524699,
4900340,6661495,4216176,3887722,3850006,3982689,4015014,4792732,4901641,4046509,
4604068,4284808,4583013,5653913,4715025,4414466,4274689,4667105,4332174,4927299,
4288700,4910956,6103653,5081003,6045589,3967677,3787071,4838518,3508015,3434288,
3732314,3525915,3515848,4916744,5229154,3658598,4367379,4453523,4926607,5132026,
5801413,3875572,4015791,4470100,5945062,5357676,4506417,5073340,6550676,4567000,
3790928,5574901,4840206,5022242,4149588,4715981,4793654,4348046,3785866,4924367,
3944521,5489988,5031511,5316513,7395984,5423952,4523619,4737009,6471010,5745801,
4456761,5201844,4333863,5670222,5970310,4833882,4779628,5695693,4493591,6510907,
4084213,4911993,4990386,4545831,4261617,5111322,4438297,3734773,5056186,4770592,
4649358,4227812,3957697,4695791,4296916,4039784,4226877,4610917,5015397,5205454,
4489539,4156489,4253343,4521162,5686433,6115086,4014289,5712690,5408919,6433832,
5219606,4010145,3939532,5518284,5857515,4295784,4129096,5006542,4310615,5205963,
5685341,5625791,4537659,6179541,5048709,4229094,5559453,5172307,6296162,4565663,
3785577,3807791,4243989,4464320,4288399,4806855,5600828,3958828,3984383,5019324,
4945764,4758655,3682470,4117911,5505506,5343118,5026643,4610697,4821936,5576546,
5029485,6441284,4506394,3826984,6070200,4987164,5276066,4226224,4429864,5210899,
5111952,5197823,6087691,4656034,6849305,4690858,4230323,3791401,5055712,4937079,
5697920,4444000,4311581,5222898,6088216,6046739,6555400,4600626,4999291,3767869,
6293476,3904834,5508799,5864039,4835335,3842956,5046153,4539638,5445361,4621358,
4409466,5323550,4336198,4812851,5741496,4665169,5396717,4351323,5649785,5688806,
6390666,4810589,6095299,5523153,5454593,5240677,5830134,5789243,6883450,3912935,
4323027,6524956,4284984,5106326,4655557,4785758,6363831,4984639,5762963,4531604,
4092091,5673414,5161999,4114395,4779003,5237173,5817891,4969953,4751222,5892919,
5782305,7040076,5795340,5869582,7201165,5470959,7179472,6607626,7868013,4963456,
5502554,5257579,4044875,4292276,4294474,5094314,4752164,6130091,5710709,6694759,
7570567,7391116,5746724,5612920,5432835,6092665,5291828,6552570,5701620,5218067,
7202224,5441394,3890748,5368346,4719050,6043729,6044775,4007305,4124469,5739718,
4558301,4501334,5271663,4859798,4556429,6185178,7083967,7666210,5962359,5950635,
6012154,5432075,5182491,5632064,4675263,5304913,5357106,6829255,6543671,4085370,
4672052,4271515,5307760,4746235,5294876,5910545,5246494,6674361,4214369,6385798,
6201442,7105374,5491866,7288912,5263086,6043832,5765059,5564822,5148309,6742920,
5795556,4977584,5432770,5662406,6712134,5356343,6648683,5687693,8490810,7400919,
7171043,5221412,5490511,6446872,4998662,5364585,6261104,5401142,6696026,5435276,
7480546,6060259,6984759,5873180,8054124,5115582,6012480,6074107,7155746,5279017,
6568739,6229211,6908847,8890703,6582271,4919156,6628692,5736968,5146445,6926124,
7539424,5191252,6678951,4374172,5449803,5880310,6184000,5889590,6304341,6504551,
5855954,6489034,5537239,6500851,5530341,5794501,5096766,6514649,5944912,6742177,
6834484,5607243,5888814,4897651,5260571,7230248,5923189,4628361,5080841,6561911,
6415452,8119002,6678023,5333824,6350926,6085673,6313526,6969540,6063510,5162201,
5445783,6228092,6542100,5482716,4344408,4865248,5643718,6680826,5811867,6480462,
6040510,6477898,6491740,4463809,5288417,5575303,5034381,4446556,4691509,6184799,
6411078,6895502,5250819,6674436,5630866,5749104,6157429,5223106,6244931,4848209,
7958668,5023086,5823483,5405968,5907626,5548686,6839768,4434581,6737238,7202467,
8052942,5498895,7583289,6141435,8115843,7682025,6443321,7333831,5680668,5729406,
5879109,6528733,5568117,5520446,5401101,5370595,7507549,7125613,5464928,5458214,
5335594,5075149,4823449,6014379,5751705,6917408,6658853,5035747,6744920,8364204,
6924713,6501169,5340534,7290123,5583759,5964185,6625523,7083680,5924188,6204317,
6970406,7296773,7112470,7118680,7860635,6700191,5580927,5678294,8638906,7937803,
4948450,7267510,7284571,7919323,5569030,7330800,5552557,7810298,5122749,6241339,
6979631,5460200,7485476,7271580,6183362,5829986,6068787,6480482,7059645,6760240,
9654416,6135966,6334268,4731141,6860182,4967511,7400080,5627570,4620861,6364064,
6026146,5851219,5330205,7332607,5085896,7799115,5673953,8160941,6057192,4848207,
5564090,6208070,6354849,5618472,7105213,6140920,7464003,5439428,4827612,5430055,
5627064,8308189,7111329,8131394,5259872,5979568,6518883,8768225,7310864,6731238,
7008326,5874081,4611094,6578962,6121742,9205977,5257868,4911923,6692207,7352212,
7073104,6546687,5115016,8602265,9332301,5788710,6885016,7075689,8235543,7192324,
6054022,6283804,6468989,7298173,7630739,7975344,7412440,6751987,5150008,5289300,
6644631,7058850,4685159,4811280,6067396,9119337,7294190,5544283,8741368,7073758,
5109699,6164412,5240251,6274465,7164051,7291529,5950596,6299609,7337652,6797419,
7683086,6121562,4964052,6173088,7706431,7582413,7142116,5879504,6947521,7021819,
4941492,5510501,5896402,5980733,5183270,6812621,5442356,6383386,6710237,4572872,
5825040,7248897,6823180,5316159,5841055,5928059,5371763,7017267,6229389,7337255,
6817077,6848000,6107888,5298990,5071642,6343657,7920568,8380796,6923274,6685872,
5831034,6867049,5268921,6431480,6404751,6033484,6961444,7278558,7423378,6753004,
6967944,6201006,7094462,5138525,6900755,7014228,8139897,5626426,5514177,5902365,
6256021,6178043,4835478,4817873,7254397,5533880,6042207,7068919,7059896,6085361,
5775727,6451095,8261689,7678550,5354859,7456956,6857043,4948915,7300231,5343405,
6831401,5002229,5733320,5239096,8335333,6110812,6709661,6614433,7701612,6524079,
5934810,4948449,5748992,5082041,7073938,6853881,6167508,7098332,5112655,4827452,
7494190,5317620,6563361,5685791,7686344,7555322,9076575,5750597,7203786,7274397,
7058872,6323255,9467607,5261959,5415451,7901232,8011158,5198473,5313555,6978300,
10119218,6095843,5934443,7221792,6349783,5983342,5800637,8445504,6160295,8119458,
8521317,7463886,8537619,7550700,7517965,8477313,8738424,8073146,8114469,7798709,
6900858,8058890,6331708,7984727,8031233,7872794,6423037,7323011,7107896,6315180,
5586231,7063803,5722244,7918365,7529828,9113823,10022453,9307891,6591039,5685048,
5960134,5869572,7865645,7206575,7790250,7471108,6673594,8622293,5849287,8336737,
8076534,5495293,6663103,5796230,6127650,6303434,9526745,8430535,6774707,10433213,
7660857,8100200,8057916,9185752,5687006,9034752,7662705,9165332,8394701,8747115,
9051394,6590546,7090993,6040685,7247450,5741404,7007825,8517637,5591383,8631496,
8074692,5349830,6003511,7713156,7524197,7396910,5544731,6167853,7786223,8184925,
10649343,6254883,8253081,7188907,8789529,8104249,8408360,8984703,5815861,8414676,
7958671,7786781,8085196,8247177,7731275,8474685,8294328,6160957,9650406,5780278,
9018493,7255063,7882098,8352316,8384051,8884876,5870391,7310045,5657939,6004978,
6155768,6874283,7664453,7215313,8124692,7731453,9041705,7905824,6088848,8617016,
6686471,6890156,7148564,7778148,5818402,6623738,5950976,6902888,8317338,9223082,
8366422,8353690,9870607,5726675,6274722,9001806,8325743,8714145,9188268,5647640,
6922961,8075963,9717480,10360863,8365930,10309844,9954656,6158685,7296369,6534260,
9474402,8611969,8017633,8596805,6489819,9485515,9050100,8317993,6873651,5988778,
9012731,7148618,6730959,5958530,6135494,7023993,8005421,5825960,7971951,7557874,
9326913,6940479,7668648,5947948,7235105,8196861,8745474,8932943,6940601,10905627,
8870102,9378399,8953516,8817513,10780242,9857367,6681556,6124228,8096786,9184874,
6427619,9332415,8934526,8542842,8027381,8542740,8539807,11401135,11139577,9691613,
10160948,6221859,9176528,8743808,8879578,8702040,5837995,6848179,8362781,8079915,
7775292,7727736,8367026,6464119,9383862,7466500,10486043,6259981,8350424,9141810,
9697846,9213523,10078275,8980190,6366447,6479092,6232776,9578553,8645396,6935206,
7900393,7663721,10726937,9564843,8900018,9434627,9242762,8803920,10495441,9381582,
9719920,8640988,8898060,8261149,11242414,7034848,8378652,8228559,9000281,10710746,
9386463,6746760,9883061,8859414,7903266,6449726,9256580,6569529,8310194,10388077,
9379936,8224562,6859537,6954261,8557277,7330035,9954970,8560346,6304328,6161850,
9320754,8616233,11582888,8533863,8536556,7518547,6971138,8933463,8050201,9175545,
9102858,11027805,8822403,6079042,7746027,9502482,7380229,10430027,9928800,10174954,
7152314,10509152,10213509,10553360,10000032,10462034,9537154,8562992,10444281,8174833,
10080022,8965076,8959743,6285338,11056346,7413613,6661107,9817167,5885219,7497570,
9735394,8060833,7926860,9724689,9221217,6352612,6353342,7678828,9665753,9365954,
7699027,6952971,6077407,7363626,7644963,6729386,9403746,8319597,9064036,8664862,
8727485,8159822,9034996,10627506,6533862,6988221,10482587,8404779,7863395,10946447,
7007552,6066504,8335621,8631718,9745241,9788396,9295639,6749966,9178292,8840732,
12017461,9838122,9381145,9901430,11000051,6580979,10631579,10532497,6650270,9662000,
9740553,6340371,6671262,11518211,9645737,9212509,10149960,8178292,6967442,10965566,
10049448,9379581,6804715,9987507,7948226,10611051,9119590,6281136,9915110,6548119,
9377654,8603808,8405676,7606146,8375726,7802221,9878597,11248433,9275399,7771521,
11166427,9549178,6054921,8804258,6529106,8800095,8418238,10551468,9414075,10143322,
10803037,9264877,10489395,7357965,7036663,10812282,8712279,8108212,7710025,8661513,
7032207,6936516,10832734,9935084,7691660,6769970,6692877,10442576,8066729,6636396,
8069292,9116573,10747324,10678252,10952414,6312763,6664244,8020291,10061269,9512698,
11266985,10936582,7492151,9507906,7750892,6621288,10852589,11727548,10213893,9576509,
7421590,9342830,9795609,8778165,11389381,11755402,10546738,8415580,10378296,9927577,
6979391,10063788,11032043,8824714,8480170,10773139,10435613,11263779,10912661,6359787,
7010951,7721698,10185987,9173172,7530015,8630459,7061972,10444839,10959412,11391408,
10874674,10131267,12329778,6746025,6814174,7588570,11102567,6692091,12824578,10671727,
9958353,7662582,9966553,10427471,10149778,9945327,10112672,9202589,10930676,9061910,
7230303,10966882,8665675,8605389,9434025,8136423,10331571,9616972,10362554,6734735,
9956007,8667555,11861481,9080644,9703756,7656868,10318907,10258534,9552112,12334337,
9616012,10046715,8503097,10557421,11884423,10243742,7024002,7628201,11680547,10079717,
13951144,9569769,11499439,11613689,9467582,9515041,9974845,9512355,10394308,7120054,
12141748,10288852,10243422,11178062,9688316,9637346,7165599,9019821,7952364,9503249,
11412394,9825745,9937841,10760760,9869512,9510380,6830692,8617343,10431855,7861179,
8792331,10677806,12052505,7395814,10749158,13359666,6816359,10989878,11007168,10631499,
10380070,10579209,8962618,11004223,10475737,9369131,12027762,9093113,10119433,7378073,
9868564,6754310,10825553,11003957,11143331,9965447,8699237,10193004,7980674,9112845,
11838333,9415171,10778356,10994675,7008286,7838296,10748405,8182674,9483830,8692721,
10544219,8327785,10702410,7339483,9464608,10035987,8279648,12382840,9330382,11295432,
8199873,7044691,10033617,9453457,10846976,11351268,9635557,10152526,7446362,7281947,
7506750,11578620,9402134,9753360,9235124,10973670,6886230,11799450,10670859,12204791,
9809330,7928225,8311936,8422992,10041215,12701885,10715303,8381284,7138110,11698755,
11369191,6998778,11171135,12487641,7070597,10526804,12581838,10330369,10476751,11371559,
7739179,7712601,10722970,9275579,11729911,10931341,11297952,6883725,10456596,11045761,
10583441,9305518,12308254,10574041,10539801,11746899,11021753,8323588,11102443,11419337,
10362024,7775608,12575292,9303943,11964817,10857168,10231983,9528740,11239768,9755564,
8805083,7082796,8509587,9835546,10774289,7700115,8393308,11231552,9472653,11841656,
8395378,6971804,9772836,11316384,7351095,11734076,7105012,7583968,10817461,10176356,
11062183,11171805,10330092,11053351,10228337,9935137,12324720,10444968,8554251,7521090,
7407990,12827111,10437411,11875469,8232817,11259879,10429957,10429309,10162583,7305272,
11531741,9684057,7317038,12524693,12157260,7497487,10359089,9318641,7406067,7225390,
9187692,9863015,9399913,10978929,10707827,11728802,11028851,10237768,13298497,10858270,
12564341,9725403,8578028,9085025,11012034,7911722,13630166,7797187,7825955,11228233,
11970518,13029859,11701131,11532549,12919191,10674235,8407552,11464488,10113786,7695142,
12424477,11341195,7359954,7155662,8843057,9955254,8692396,11487006,9418814,8591417,
11734723,11863018,8961916,11167240,12843168,10371141,11567453,11818519,10406297,13889547,
10742937,7301406,13248337,11456618,8149090,9010543,10904698,11055742,8074116,7409804,
7541454,9856682,10652352,12273734,10744453,9937804,8745254,7406318,11578539,8839790,
11540120,11950823,11279256,8161051,12940429,7568615,11853898,7492674,8002494,12465340,
7912438,7719036,11625961,9132762,11163722,11393413,11437585,7991804,11901897,7868347,
13084169,11841725,10204435,11660402,7365325,7690353,8976308,11831308,12753167,11410070,
10283404,10502393,9414993,12863422,8005007,7745097,12034408,10450160,11644223,11165936,
11538637,10379424,11130370,13123749,13118356,12454827,11788035,12263007,7871209,12827359,
12761317,9182182,10917552,11966427,13312353,11913799,11168306,8151819,7948331,12159739,
12999917,11466161,10199845,11350278,11520813,13085060,12415060,13131776,9962944,10483393,
9033071,7786730,10810580,8010350,7907264,8055186,12410184,11794459,12220078,11753812,
11855863,8139783,8644635,11910882,8662306,8612307,12602001,8651144,11120620,10084930,
9998855,12271811,11587407,11962171,12046935,7890008,12783020,9413190,8683599,9663298,
8094052,8050534,12949312,8336544,13255314,11192911,12706079,8451237,8553662,10379397,
11042957,8376760,8607652,10755863,13156604,8084915,13235336,13868168,12537679,14325917,
11893912,7723974,11848402,7936597,13476193,12216334,10871046,11359190,10778749,10219088,
12944308,8503078,11314960,11130669,10144948,7635875,8033434,13469589,11619846,12433077,
11185356,11340898,13177683,8280000,12140564,12973811,8082950,10762512,8698253,11004536,
10614643,7907719,8871411,9117098,12514215,14655038,11105141,14658769,10655098,13061489,
12559993,10525166,12191559,7762784,9655038,7613641,12111329,13047472,11684696,14436110,
7962334,11927982,10079582,7963364,12757245,11259406,7820887,12570271,11430650,12084006,
10888299,11046285,8111185,12234575,13379578,10139022,10094013,8646952,11066716,15000445,
13589928,12148145,12669617,14738389,13094049,16048725,7731034,8971514,11276665,8974864,
11279476,11935666,11070124,13442838,9607390,12697443,14638336,9268703,8712079,12251556,
9588099,12357825,10680288,8203521,12494411,9298816,8248352,12645004,12829403,11372637,
15034241,12123237,13988886,11653236,10842923,14698669,8134809,9042156,13045197,14663185,
12232648,10801654,14475054,8135427,13837951,8197169,14193820,14910443,15026251,9475886,
8706047,13644682,11366748,13320448,12266849,14524693,12121731,12178815,9658951,8711459,
13089983,12699613,15782437,14431790,12837056,9941211,14083013,12657177,12817378,7885662,
11031273,12343312,7971220,8015698,10154855,8587026,11921227,8595287,12923663,12980235,
11272255,9004937,9428210,13407887,9654985,8085478,13095105,13813739,13083967,13639888,
12085537,12756560,12323651,9007236,13468881,8505304,14042840,9471003,8918622,8307070,
9979906,14227759,10814895,10388740,12734388,11105244,14625243,14679675,12807961,11028989,
11978032,10866987,11734798,10887378,11389095,10935240,10947368,14660409,8274879,10234548,
11015421,12605072,11636970,9748761,12435997,11306491,10919255,8987284,8312656,13146713,
10539029,12840800,13783352,10908140,11090169,11250631,8831143,14062598,9278686,12186548,
11116583,8001936,12965342,10025586,8985068,12372818,11218160,12545053,8932869,10505492,
10574596,8271654,9708820,11603076,12575266,13145068,8311362,13111744,14793295,8586046,
10273272,11949413,13126432,14772101,14402062,12679436,11167331,12481569,9414639,15793030,
9059600,16093396,8562540,11531689,10351317,11813715,12868272,9598081,14129568,14159202,
9052256,12365591,8794648,9986925,8304989,14867094,12742623,8589482,9396115,13620429,
12312916,9100677,8143932,8481296,9475994,12304974,14572543,15788409,10076010,14639715,
14914259,9501517,15168891,8640947,12362634,9251461,9053541,15867033,15623415,13942595,
14080292,10944814,13475699,15281949,8551665,16082498,13974427,11745844,13184654,13189685,
9936077,13075727,13303308,12331112,11709668,10338907,16550736,14787786,14320823,9336768,
14359819,13827492,14736972,11710494,9894093,13387394,14617234,14319598,12697406,10784524,
15582449,13955401,11219111,13189100,14330600,13388141,12371423,17626919,15715448,13397073,
18013322,10298398,14007849,11174703,14005329,18080492,12365299,13482935,9016450,13079184,
11946053,11466739,13744307,13184273,13249829,10107426,9871949,12268464,13021853,12853253,
11838756,13431365,8696826,10169671,14128734,14680672,14065626,13708837,11498859,10090417,
15672331,12998579,15746287,13344725,15238650,12675025,14803340,9036077,11127315,9781991,
13367268,12322634,13734423,9202112,10512752,15747675,15933439,11114683,12875096,9668039,
13112082,9384395,15204506,12240797,11422630,12627783,13564194,14929271,13635780,12507713,
13891207,12313873,11214232,10529802,12595974,11616704,12955708,12431841,13564572,14783727,
12311125,12620894,19873287,16687538,17110628,13475779,10292361,15299234,9644030,14309801,
15100480,16237977,13903514,13800212,11768786,10207266,10493668,9351324,13525715,12169125,
14742284,8632069,10387002,10233423,9248190,13596344,12494414,10935275,15181264,15203012,
10383823,8962641,12087989,10088106,15077166,12113372,16642040,8748820,8871538,10324475,
